"Asset Type","Vulnerabilities-Aggregated: Adapter Connections","Vulnerabilities-Aggregated: Vuln ID","Vulnerabilities-Aggregated: Device Count","Vulnerabilities-Aggregated: CVE Description","Devices-Aggregated: Preferred Host Name","Devices-Aggregated: Preferred IPs","Devices-Aggregated: Preferred MAC Address","Devices-Aggregated: Preferred OS: Type and Distribution","Devices-Aggregated: Adapter Connections","Devices-Vuln ID"
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2022-42932"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2022-42932"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2022-42932"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2022-45403","3","Service Workers should not be able to infer information about opaque cross-origin responses; but timing information for cross-origin media combined with Range requests might have allowed them to determine the presence or length of a media file. This vulnerability affects Firefox ESR < 102.5, Thunderbird < 102.5, and Firefox < 107.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45403"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45403"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45403"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2022-45404","3","Through a series of popup and <code>window.print()</code> calls, an attacker can cause a window to go fullscreen without the user seeing the notification prompt, resulting in potential user confusion or spoofing attacks. This vulnerability affects Firefox ESR < 102.5, Thunderbird < 102.5, and Firefox < 107.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45404"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45404"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45404"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2022-45405","3","Freeing arbitrary <code>nsIInputStream</code>'s on a different thread than creation could have led to a use-after-free and potentially exploitable crash. This vulnerability affects Firefox ESR < 102.5, Thunderbird < 102.5, and Firefox < 107.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45405"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45405"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45405"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2022-45406","3","If an out-of-memory condition occurred when creating a JavaScript global, a JavaScript realm may be deleted while references to it lived on in a BaseShape. This could lead to a use-after-free causing a potentially exploitable crash. This vulnerability affects Firefox ESR < 102.5, Thunderbird < 102.5, and Firefox < 107.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45406"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45406"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45406"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2022-45407","3","If an attacker loaded a font using <code>FontFace()</code> on a background worker, a use-after-free could have occurred, leading to a potentially exploitable crash. This vulnerability affects Firefox < 107.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45407"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45407"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45407"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2022-45408","3","Through a series of popups that reuse windowName, an attacker can cause a window to go fullscreen without the user seeing the notification prompt, resulting in potential user confusion or spoofing attacks. This vulnerability affects Firefox ESR < 102.5, Thunderbird < 102.5, and Firefox < 107.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45408"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45408"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45408"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2022-45409","3","The garbage collector could have been aborted in several states and zones and <code>GCRuntime::finishCollection</code> may not have been called, leading to a use-after-free and potentially exploitable crash. This vulnerability affects Firefox ESR < 102.5, Thunderbird < 102.5, and Firefox < 107.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45409"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45409"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45409"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2022-45410","3","When a ServiceWorker intercepted a request with <code>FetchEvent</code>, the origin of the request was lost after the ServiceWorker took ownership of it. This had the effect of negating SameSite cookie protections. This was addressed in the spec and then in browsers. This vulnerability affects Firefox ESR < 102.5, Thunderbird < 102.5, and Firefox < 107.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45410"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45410"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45410"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2022-45411","3","Cross-Site Tracing occurs when a server will echo a request back via the Trace method, allowing an XSS attack to access to authorization headers and cookies inaccessible to JavaScript (such as cookies protected by HTTPOnly). To mitigate this attack, browsers placed limits on <code>fetch()</code> and XMLHttpRequest; however some webservers have implemented non-standard headers such as <code>X-Http-Method-Override</code> that override the HTTP method, and made this attack possible again. Thunderbird has applied the same mitigations to the use of this and similar headers. This vulnerability affects Firefox ESR < 102.5, Thunderbird < 102.5, and Firefox < 107.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45411"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45411"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45411"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2022-45415","3","When downloading an HTML file, if the title of the page was formatted as a filename with a malicious extension, Firefox may have saved the file with that extension, leading to possible system compromise if the downloaded file was later ran. This vulnerability affects Firefox < 107.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45415"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45415"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45415"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2022-45416","3","Keyboard events reference strings like ""KeyA"" that were at fixed, known, and widely-spread addresses. Cache-based timing attacks such as Prime+Probe could have possibly figured out which keys were being pressed. This vulnerability affects Firefox ESR < 102.5, Thunderbird < 102.5, and Firefox < 107.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45416"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45416"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45416"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2022-45417","3","Service Workers did not detect Private Browsing Mode correctly in all cases, which could have led to Service Workers being written to disk for websites visited in Private Browsing Mode. This would not have persisted them in a state where they would run again, but it would have leaked Private Browsing Mode details to disk. This vulnerability affects Firefox < 107.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45417"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45417"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45417"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2022-45418","3","If a custom mouse cursor is specified in CSS, under certain circumstances the cursor could have been drawn over the browser UI, resulting in potential user confusion or spoofing attacks. This vulnerability affects Firefox ESR < 102.5, Thunderbird < 102.5, and Firefox < 107.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45418"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45418"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45418"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2022-45419","3","If the user added a security exception for an invalid TLS certificate, opened an ongoing TLS connection with a server that used that certificate, and then deleted the exception, Firefox would have kept the connection alive, making it seem like the certificate was still trusted. This vulnerability affects Firefox < 107.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45419"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45419"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45419"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2022-45420","3","Use tables inside of an iframe, an attacker could have caused iframe contents to be rendered outside the boundaries of the iframe, resulting in potential user confusion or spoofing attacks. This vulnerability affects Firefox ESR < 102.5, Thunderbird < 102.5, and Firefox < 107.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45420"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45420"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45420"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2022-45421","3","Mozilla developers Andrew McCreight and Gabriele Svelto reported memory safety bugs present in Thunderbird 102.4. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox ESR < 102.5, Thunderbird < 102.5, and Firefox < 107.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45421"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45421"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2022-45421"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2022-46871","3","An out of date library (libusrsctp) contained vulnerabilities that could potentially be exploited. This vulnerability affects Firefox < 108.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2022-46871"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2022-46871"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2022-46871"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2022-46872","3","An attacker who compromised a content process could have partially escaped the sandbox to read arbitrary files via clipboard-related IPC messages.<br>*This bug only affects Thunderbird for Linux. Other operating systems are unaffected.*. This vulnerability affects Firefox < 108, Firefox ESR < 102.6, and Thunderbird < 102.6.","","","","","",""
"Device","","","","","OIDSHARE","10.188.91.112
10.253.126.131","E4:A4:71:A6:BA:7B
EC:8E:B5:9D:2B:3F","Linux Ubuntu 24.04.2","cisco_adapter
paloalto_xdr_adapter","CVE-2022-46872"
"Device","","","","","LOCALHOST.LOCALDOMAIN","10.188.90.112","EC:8E:B5:75:CD:D8","Linux Red Hat 7.5","cisco_adapter
paloalto_xdr_adapter","CVE-2022-46872"
"Device","","","","","GERA","10.188.82.124","EC:8E:B5:75:CF:C6","Linux Centos 7.9.2009","cisco_adapter
paloalto_xdr_adapter","CVE-2022-46872"
"Vulnerability","epss_enrichment
nessus_adapter
paloalto_xdr_adapter
static_analysis_nvd
tenable_security_center_adapter","CVE-2022-46873","3","Because Firefox did not implement the <code>unsafe-hashes</code> CSP directive, an attacker who was able to inject markup into a page otherwise protected by a Content Security Policy may have been able to inject executable script. This would be severely constrained by the specified Content Security Policy of the document. This vulnerability affects Firefox < 108.","","","","","",""
